Comentário,notaPositiva,notaNegativa,Sentimento
"8 anos atrás aconteceu aqui no Rio.
Só pra saber, quem era o presidente ?
Era o Bolsonaro?
Pois é ...
O povo se aproveita de uma tragédia pra culpar o cara por tudo 
http://g1.globo.com/Tragedia-em-Realengo/noticia/2011/04/policia-divulga-nome-e-idade-de-oito-vitimas-do-tiroteio-em-escola-do-rio.html",1,-3,negativo
"Antes de Bolsonaro era tudo um grande engano, não havia tiroteios no Brasil e até o que se pensava ser fuzis com os traficantes na verdade eram guarda chuva.",3,-2,positivo
Samuell Pinheiro,1,-1,neutro
Leonardo Oliveira... que triste.,1,-3,negativo
Ainda querem a liberação de porte de armas 🤬🤬🤬🤬,3,-2,positivo
Kelly Ito :/,1,-1,neutro
Theo Anzaloni,1,-1,neutro
Jane Cavalheiro Costa olha meu sonho,1,-1,neutro
Juliana Rodrigues,1,-1,neutro
"Apenas observando as pessoas colocando a culpa em fulano e beltrano 
Acoda seus otário. No céu esta nosso ceiador nos abençoando.
Isso e coisa do cara la de baixo e entra na cabeça de pessoas que não tem pás do senhor no coração.
Senhor conforte corações dessas famílias neste momento irreparável.",2,-2,neutro
Ingrid Sousa,1,-1,neutro
Claudio Sandino,1,-1,neutro
Pedro,1,-1,neutro
Lilian Hill,1,-1,neutro
João De Barro,1,-1,neutro
Militarização das escolas já!,1,-1,neutro
Thais Vasti Felipe Augusto Schmitt Simioni Ribeiro terra de vcs,1,-1,neutro
Késsia Monteiro Nina Soares Meu Deus 😞,1,-1,neutro
Daisy Sposito,1,-1,neutro
Maristela Mendes,1,-1,neutro
Olhaa Raquel Nascimento,1,-1,neutro
E ainda querem liberar o uso de armas,3,-1,positivo
Brasil o país das milícias,1,-1,neutro
Karla Dariane Rosilda Ferreira Pinto,1,-2,negativo
Marco Aurelio Zivieri,1,-1,neutro
Renan Namiuti,1,-1,neutro
Leonam Ramos,1,-1,neutro
O GLOBO crava:Bolsonaro é o culpado!,1,-2,negativo
Leticia Bernardes 😱😱,1,-1,neutro
Vitor Gomes Rosana Gonçalves,1,-1,neutro
Tania Finotti,1,-1,neutro
Lisi,1,-1,neutro
"Estranho que em meio a tragédia as pessoas brigarem por partido político...RIDÍCULO 
onde fica o sentimento de apoio à essas famílias q poderia ser a sua a minha???
Cresçam!!!",2,-3,negativo
Lamentável 😔,1,-3,negativo
Miliciano bolsonaro está envolvido,1,-1,neutro
A arma foi comprada? Foi no período do Bolsonaro?,1,-1,neutro
Thamyres Gutierrez =/,1,-1,neutro
"Só lembrando que a lei do desarmamento continua em vigor, se entrou armado na escola a culpa é da esquerda",1,-2,negativo
Rosa Lopes Alessandra Marques,1,-1,neutro
"Mais um exemplo de que armas não traz segurança para ninguém, Á Cesar o que é de Cesar. Armas são para forças de segurança, não para bandidos e cidadão comum.",3,-2,positivo
Up,1,-1,neutro
Juliana Barbosa,1,-1,neutro
Alexandre Rocha,1,-1,neutro
"Anos de esquerda e política de proteção ao crime criaram um cenário perfeito para sacrifício do cidadão comum. Só isso. Agora, é tenso ler o povo reclamando do atual governo HAHAHAHAHAHAHA",2,-3,negativo
Suellen Brandon Bernardo,1,-1,neutro
Renata Lima,1,-1,neutro
Karine Fernandes,1,-1,neutro
up,1,-1,neutro
Marco Oliveira,1,-1,neutro
Edmeia Cesario,1,-1,neutro
Bárbara Nunes,1,-1,neutro
Rebecca Galdino,1,-1,neutro
Essa não é a primeira vez que um doente ataca uma escola e nem será a última no Brasil. Sabe o que falta? Segurança reforçada. Mais colocam somente um porteiro no portão das escolas e pronto,2,-2,neutro
Jonathas de Souza,1,-1,neutro
Fabiana Guesser,1,-1,neutro
Danielle Buin,1,-1,neutro
Bora armar a população que resolve,3,-1,positivo
Lembrou o Caso de Columbine.,1,-1,neutro
Lenita Dos Santos Custodio,1,-1,neutro
Leonardo Nunes,1,-1,neutro
Leticia Castro,1,-1,neutro
Patrick Guedes,1,-1,neutro
"Quer se suicida ok , agora nao mate quem nao quer afffff",2,-2,neutro
A culpa é do governo passado.... O Bolsonaro preserva a família e Deus acima de tudo....joga laranja neles. Kkkkkk,2,-2,neutro
Letícia Maia,1,-1,neutro
"BOLSONARO destruiu nosso país com seu ódio e louvor as armas. 

Para isso teveo apoio dos lunáticos evangélicos que em vez da paz e amor pregam o ódio.",3,-4,negativo
Lari Bettega,1,-1,neutro
Será que foi o Bolsonaro???????,1,-1,neutro
"Cadê o policiamento que o Bolsonaro diz colocar nas escolas,Cadê a segurança?",2,-1,positivo
Esse cistema não tá sendo dirigido por Deus,1,-1,neutro
Fora Bolsonaro em família.,1,-1,neutro
"Era esse fato que faltavam para Bolsonaro propor uma lei em que todo professor ter a que dar aula portando um fuzil... para proteger seus alunos...
Brasil acima de tudo e Deus acima de todos",1,-2,negativo
Donald Jeffrey Moyer this morning in Suzano,1,-1,neutro
A maior culpa disso tudo é á impunidade nese país,1,-2,negativo
"Isso demonstra que chegou a hora de dizer basta, basta com o incentivo de 'dedos no gatilho"" que certamente só serve para alimentar a mente dos desequilibrados... Piedade Senhor, por mais essa estrage de inocentes, quando estamos ainda enxugando as lágrimas peloa ""Meninos do Flamengo'.",2,-4,negativo
Esqueceu de mencionar que a culpa é do Bolsonaro.,1,-2,negativo
Esse é o efeito do governo miliciano,1,-1,neutro
"Lamentável 💔 
Infelizmente o ódio vem reinando absoluto no Brasil em 2019 😓",1,-5,negativo
Agora vai falar que a culpa é do Bolsonaro,1,-3,negativo
Vamos armar a população ?,3,-1,positivo
Governo sendo comandado por Miliciano da nisso aí,1,-1,neutro
“ pipipi popopo CULPA DO GOVERNO BOLSONARO” então em 2011 lá em Realengo foi culpa do Lula ?,1,-2,negativo
"PAREM DE BANALIZAR A VIOLÊNCIA!

Agora temos a nossa própria Columbine 💔",1,-5,negativo
Começou o ataque ao governo affff,2,-3,negativo
"Armas clandestinas são nas maiorias das vezes, causadoras dessas tragédias.",1,-3,negativo
Viva o Lula pelo desarmamento e pelos 67 mil mortes por ano,1,-4,negativo
Libera a posse de arma que da certo.,1,-1,neutro
Que horror!! 😮,1,-1,neutro
"se tivesse arma nada disso teria acontecido, né ?",1,-1,neutro
"Cadê o tal estatuto do desarmamento petista, não ia diminuir os crimes?",1,-2,negativo
Os atiradores se mataram,1,-2,negativo
TA BOM. Tudo nos conformes talkei:,2,-1,positivo
Não dá nem para argumentar com gente tendenciosa e de mal com a vida....,1,-3,negativo
porque parece que querem encobrir o mais importante no dia de hoje no governo?,3,-1,positivo
Obrigada Bolsonaro 🖒 lixo,2,-2,neutro
Isso que dá liberar armas taokey😉,1,-1,neutro
Parece que foram 2 adolescente encapuzados atiraram e depois se mataram! Que #tragédia!,1,-3,negativo
E cada doido que pqp cara,1,-2,negativo
"Tem gente vendendo o almoço para comprar o jantar, mais tem orgulho de confessar que votou no Bozo.",2,-1,positivo
Esperando aqui culparem Bolsonaro!,2,-2,neutro
Que horror!,1,-1,neutro
Vamos lá cuequinhas vermelhas...comecem a falar que o PRESIDENTE é o culpado !,1,-3,negativo
"Antes do Bolsonaro não existia armas, tiros, assaltos, sequestros, estupros, viviamos num paraíso
Há façam - me o favor,tudo que acontece no Brasil agora é o presidente do Brasil, isso esta vindo de uma organização criminosa muito grande política, que envolvem muitos meios de comunicação fraudulentas e caluniosas, de homens que deveriam ser da lei e São contra lei, facções etc....,porque foi ataques ao Ceará ,vandalismo em São Paulo, agora isso ai na escola, muito estranho isso,o engraçado que a polícia federal NÃO aparece para desvendar oque anda acontecendo, e chegar aos mandantes",4,-4,neutro
É a covardia e o crime ...que triste.,1,-3,negativo
"Quero ver invadir escolas militares...
Que Deus console as famílias!",3,-2,positivo
Se o faxineiro estivesse armado...,1,-1,neutro
"Muito triste ver que o ódio está minado nas pessoas. 
Temos que propagar a empatia. 
Não é a hora de falar das asneiras do presidente. Mas sim, de refletir tudo que estamos vivendo.",1,-4,negativo
"Parem de culpar o presidente! Sejam mais maduros , olhe q tragédia aconteceu. Mães q estão desesperadas agora com seus filhos no hospital e outras mães q estão chorando a possível morte de seu filho. E a família da diretoria q infelizmente morreu, por conta de um retardado que pegou uma arma e entrou atirando em inocentes, e depois vai alegar que teve um surto. Não sei se ele se matou, mais com certeza vai pro inferno! 😡😭",2,-4,negativo
Que horror!!!,1,-1,neutro
Kkkk se todos os acidentes com armas for associado ao presidente acho justo q todos os acidentes de trânsito e mortes por embriaguez deva ser culpa do luladrao,2,-4,negativo
"Segundo o governo, no Brasil não tem nada a ver liberar o porte de 🔫.",1,-2,negativo
"Depois vão dizer os bolsominios que isso não é reflexo dos votos deles no ""Mito"" laranjal!

Infelizmente a sociedade está pagando.
Nesse caso, nossas crianças!",1,-3,negativo
Crianças morreram e as pessoas preocupadas se é ou não culpa do Bolsonaro!!! Que nojo do ser humano...,1,-4,negativo
"agorinha o pessoal vem dizer que a culpa é das armas, quando um assaltante entrar na sua casa e ameaçar sua família com uma arma, faz o nome do pai e reza pra ver se ajuda",1,-3,negativo
"PRONTO,para queria um Brasil igual os EUA,seja bem vindo,no EUA isto é comum,o cara surta e mata dezenas de pessoas",3,-2,positivo
REDE GLOBO MAMOU NA DITADURA AGORA QUER DESTRUIR NOSSA PÁTRIA AMADA BRASIL 🇧🇷🇧🇷🇮🇱,3,-3,neutro
"Isso não tem a ver apenas com legalizar arma ou não, mas com gente psicótica mesmo. Esse país tá indo de mal a pior. E uma característica comum é que sempre que alguém faz algo desse porte se mata depois.",2,-4,negativo
"Vão dizer "" Se os professores e os outros alunos estivessem armados poderiam se defender"".",1,-3,negativo
"Todo vagabundo, assaltante, bandido ... É contra o porte e a posse de arma com o cidadão de bem. Eles não aceitam a concorrência.",2,-2,neutro
"EFEITO BOLSONARO depois que ele foi eleito a violência aumentou e muito principalmente feminicidios...
Ele deu voz a esses demonios.
Ps não sou petista.",1,-4,negativo
"Isso é culpa da primeira lei que o presidente maravilhoso dos idiotas sancionou a liberação de armas, arma em casa é inadmissível, e agora como ficam estas famílias que perderam seus filhos? Tem que apreender todas armas deste País com esta lei ridícula que este homem sem amor a Pátria aprovou.",3,-3,neutro
Olha no perfil do face dos pais que vcs entendem tanto ódio ao próximo,1,-4,negativo
Só falta a mídia globeleza dizer que foi alguém da família Bolsonaro que atirou.,1,-2,negativo
Os carniceiros da esquerda já chegaram para falar das armas e não das vítimas?,1,-3,negativo
E ainda há quem apoie as armas ! Armas são a desgraça da humanidade.,2,-2,neutro
"É por isso que não sou a favor do porte de arma para a população...essa culpa eu não carrego, não votei em Bolsonaro. Que tristeza, tá difícil de viver no Brasil... Lamentável !",3,-3,neutro
"Quanta tristeza. Mandamos os filhos pra escola para ter segurança e um bom futuro e vem uma carniça dos infernos fazer isso. Maldito, mil vezes maldito.",2,-3,negativo
"O que ñ faltam são armas ilegais e nas mãos erradas,chega de hipocrisia meu povo!",1,-2,negativo
"Quanta bosta leio aqui. Querem ligar ussk ao novo governo. Me poupe gente, 1. esses ataques sempre existiram 2. As leis não foram aprovadas ainda liberando posse e porte de arma. 3. Crianças e adolescentes não poderiam ter. 4 - essas armas são de crime e vem de bandidos não de um cidadão de bem. Sendo assim parem de falar bosta. Aliás vai nas favelas q você vai ver crianças portando de pistola a fuzil.",3,-3,neutro
Pelos comentários fico certo o porquê do Brasil ser um lixo de sociedade...,1,-2,negativo
"Crianças morreram no tiroteio e tem gente falando de política. Vocês são muito escrotos, pqp",1,-3,negativo
Crianças assassinadas e vcs politizando o assunto. Vão tomar no meio do cu de vcs! Podia ser seu filho,1,-3,negativo
"Desculpe o palavrão... 
Mais vai tnc quem está associando esse desastres a política. Vão se tratar e se for possível vão para o inferno.
É disparo de armas de fogo em uma ""Escola"" de ensino fundamental possivelmente crianças de 5 a 14 anos. É um absurdo, e vcs vem falar de política.",2,-3,negativo
"Será que agora entendem que o desarmamento não resolve? Quando um louco decide adquirir uma arma ilegalmente e sair atirando por aí, ele o fará!",2,-2,neutro
"Ainda querem facilitar armamento, tem muita gente doente e com ódio, tem que facilitar o acesso ao tratamento mental e rivotril e afins.",3,-4,negativo
Esses marginais mirim não são crianças vítimas da sociedade 😠 esses menores são mais perverso q certos adultos pq tem a certeza da impunidade 😠,3,-3,neutro
Não é A liberdade de andar armado a única coisa que esse goveno de merda propôs até hoje? Está aí o resultado bando de gado. Faz arminha com a mão agora bando de imbecis.,1,-2,negativo
culpa do biroliro,1,-2,negativo
"Quer ver que daqui a pouco os analfabetos funcionais (esquerdistas) vão botar política no meio disso, falando sobre posse de armas, por que esse tipo de gente é burra... daqui a pouco vocês vão ver!",2,-3,negativo
"Como o ser humano é tão imbecil a fazer ligação política com este ataque, a poucos um homem incendiou uma escola, que Deus proteja estas crianças de todo mal.",1,-3,negativo
"É o Brasil indo ladeira abaixo, armem a população o plano de governo já está dando certo, certíssimo",3,-1,positivo
"O universo da criminalidade pode começar no Vídeogame! Homens bombas... não existem por acaso...eles são produzidos por fatores internos e externos! BANDIDO NÃO TEM PORTE DE ARMAS! Bandido rouba o contrabandeia armas!! Só pessoas de bem, pode ter acesso à compra de uma arma para sua legítima defesa!! O grande problema do nosso país, foi ter dado asas para a criminalidade, sob o manto da impunidade !! Quando a criminalidade cai na banalidade...a coisa tá feia! Acorda Brasil! Curiosamente, as estatísticas da criminalidade disparararam aparentemente nos governos PT, mesmo com os ditos ""pais dos pobres no poder""... e, segundo eles, com o maior programa social de atenção à pobreza, fome e miséria, que já tivemos no país, em todos os tempos!! Que curioso! Os programas sociais do PT, surtiram efeito contrário na criminalidade e impunidade do país! Isso se chama Corrupção dos governantes!",3,-3,neutro
Meu que tristeza porque essas merdas não se mata sozinho sem prejudicar pessoas inocente muito triste .,2,-3,negativo
Em São Paulo cinco crianças mortas a tiros por dois adolescentes.E o jumento do presidente flexibilizou o uso de armas de fogo.,1,-4,negativo
"Não existe esquerda sem mentiras e vitimização. Márcia Tiburi, a mulher a favor do assalto, disse que sairia do Brasil porque está sendo ameaçada. A verdade: seu marido, que é juiz, recebeu licença remunerada para fazer pós-doutorado em Paris. Tudo bancado por nós, obviamente.
https://youtu.be/8hv1D6EgWfc",2,-3,negativo
"Mentira a lei do desarmamento proíbe o uso de arma, isso é para você idiota que acredita nos contos de esquerda. Toma burrão.",2,-3,negativo
"Vamos armar a população, as crianças não vão achar as armas dos pais e levar pra escola não...

Antes do Bolsonaro já era normal esse tipo de reportagem, todo dia crianças morriam por conta de armas dos pais levadas pra escola...

Não é culpa do armamento não.",3,-3,neutro
Lembram de Realengo? Lá existia a proibição da posse de armas e a tragédia aconteceu. Ou seja: pessoas matam pessoas. Vão lacrar em outro lugar com essa falácia da liberação da posse de armas.,1,-3,negativo
A rapaziada que é contra o atual governo devem estar vibrando com essa notícia,1,-2,negativo
"Quando uma onda de gente sem escrúpulos, como o presidente e sua trup, fala que armas são seguras e que ""protegem"" para uma sociedade ignorante, não há de se aparecer coisas melhores 😢, que Deus abençoe a todos, e que o meteoro chegue logo.",2,-3,negativo
"Logo logo um Bolsominions vai dizer , ""se os alunos estivessem armados teria evitado"".",1,-2,negativo
Pior é ver o lixo do PSOL defendendo de a polícia mata um lixo desses e pior ainda é dizer que um cara desses tem recuperação,1,-3,negativo
Se a lei já estivesse valendo.. quem sabe pelo menos um desses crápula não tivesse conseguido armas.,1,-1,neutro
Ver petistas despejando a merda que tem no cérebro nos comentários.Isso não tem preço.😂😂😂😂😂😂😂😂,1,-2,negativo
"O estranho que os 13 anos de PT um vagabundo entrou numa escola em Realengo no rio e matou crianças e foi morto o estranho será que o Bolsonaro também tem culpa , pois para os comedores de capim neste país eles coloca a culpa no Bolsonaro",2,-4,negativo
"Portões Abertos, nenhum agente de segurança, acesso fácil às dependências e esperando algum Idiota troglodita colocar a culpa na Arma.",2,-2,neutro
"Tristeza 😥 vc deixa seu filho na escola e pensa que ele está seguro!!!! E vem uns malditos desse, faz isso!!! Onde vamos parar com tanta violência Deus 😥",2,-4,negativo
"Com arminha é mais fácil né. Cidadao de bem, da moral e dos bons costumes. Monstros criados pela sociedade de nojo.",2,-2,neutro
Esqueceram de dizer que quem atirou foi o Bolsonaro e que a Mariele foi uma das Vitimas !,1,-2,negativo
"Quanta crueldade e covardia. Certas coisas não deveriam ser noticiadas, copiaram essa m dos EUA.",1,-2,negativo
"deixem de ser bestas, isso sempre aconteceu 🙄 nada de efeito de presidente! vocês são doentes deveriam prestar pêsames e não envolver política",1,-2,negativo
"Sempre tem um retardado para vir falar esse tipo de coisa que aparece com atirador foi numa loja. Fez testes psicológicos. Pagou taxas fez aulas de tiro. E comprou uma arma registrada .

vagabundo foi ali numa esquina comprar uma arma ali de um traficante foi lá na escola e meteu bala se algum professor tivesse porte de arma teria matado ele antes dele atirar em alguma criança",2,-3,negativo
"Qto esquerdista de merda hein...
Governo tem 3 meses, quantas dessas notícias vocês já viram antes do atual governo ?
Vão se foder e rezem pela alma dessas crianças seus animais comunistas !",1,-4,negativo
"A extrema esquerda com sua hipocrisia e má intenção, sempre usando qualquer coisa como escudo para atacar o governo, tudo porque seu ladrão de estimação perdeu as eleições.",2,-2,neutro
Pelo amor de Deus nao fala besteira sempre existou essas miserias e agora tudo e Bolsonaro como sao infelzes.,3,-4,negativo
"Por mim tinham atiradores de elite em cada escola, criança não tá segura nem dentro de sala de Aula. Querem julgar que armamento na mão de Cidadão de bem é errado, mas esquecem que vivem em um mundo doente que ninguém vai trocar arma por livros na hora de atirar na cabeça do seu filho. Chega de inocentes pagarem o preço, vagabundo vai continuar andando armado, se eles podem, o mínimo que deveríamos ter é o privilégio de ter pessoas armadas e capacitadas dentro de escolas para defender as crianças!",3,-2,positivo
"Antes do Bolsonaro nunca tinha acontecido este tipo de tragédia, alias nem armas os cidadão e o bandido tinham... Me poupe aconteceu e vai continuar acontecer enquanto tivermos estas leis brandas.",2,-3,negativo
"Muiito pesar , triste,. .. ... agora facilitaram armas para às crianças poderem se matar. Que desgraça! O que mais falta acontecer nesse pais? Viramos um país de milicianos ! ENSINARAM VINGANÇA PARA AS CRIANÇAS!",3,-3,neutro
"A esquerda sempre de boca aberta a espera de notícias ruins que possam ligar ao governo..
Mídia corrupta. .",2,-2,neutro
"Enojada com esses demônios que fizeram isso, que ardam no fogo do inferno por tanta dor causada.",1,-4,negativo
O mundo está cheio de panaca e otários inclusive você quê está lendo esse comentário,1,-3,negativo
Começou a Globo lixo vomitar! Vivíamos em um paraíso antes seus merdas! Acabou a festa de vcs...,4,-2,positivo
Quanta tragédia nesse Brasil meu Deus só esse ano enquanto nossos políticos brinca de política tá feio,1,-3,negativo
"Alguém tem que culpar alguém! A culpa é do sistema podre, ineficiente e corrompido de tudo. Sistema judiciário, educacional, saúde e segurança pública e político, instituições falidas, pessoas omissas . Todos que se omitem, roubam, traficam, endeusam falsos heróis e políticos, estão puxando o gatilho, desferindo o golpe, o esfaqueamento. Quantos inocentes mais??? Quantas vítimas mais????",2,-3,negativo
"Pelos comentários daqui, vejo que tem um monte de pessoas doentes que precisam se tratar. Veem política em Tudo, bando de débeis mentais.
Pessoas chatas tanto de um lado qt do outro, brigando para defender seu corrupto de estimação.",2,-3,negativo
"Tem que liberar o porte para as crianças se defenderem😂😂😂
VIVA BOLSONARO",1,-2,negativo
"Em Realengo RJ, a mídia corrupta escondeu o vínculo do atirador com extremistas islâmicos.. falemos mais sobre Realengo e após investigações falem sobre essa tragédia também!",1,-3,negativo
"Ah sério que estão falando que é por causa do Bolsonaro? Pelo jeito Bolsonaro que implantou ou legalizou e que fabrica armas e distribui né, arma se consegue numa esquina, com bandidos, em qualquer lugar !!!!!",1,-3,negativo
"Parem de fazer palanque eleitoreiro usando tragedia, é medíocre.",1,-2,negativo
"Se tivessem pessoas de bem armadas no local, provavelmente teriam parado os marginais e a tragédia seria menor.",2,-3,negativo
Tá difícil Viver ou sobreviver neste mundo !! Senhor tem misericórdia desse nosso Povo brasileiro que sofre cada dia mais!! Só notícias ruins tragédias!!!!,1,-4,negativo
"TAKEOPARIU (olha o japinha ai de novo)... os dementes que pregam o desarmamento acham que os bandidos compram armas legalizadas? É isso mesmo que estou lendo nos comentários? Se comprar arma no Brasil não é legal, como tantas armas param nas mãos dos bandidos?",2,-2,neutro
"Podia ser o filho(a), de qualquer um... mas o importante é o porte de armas de fogo pra ""proteger"" o ""cidadão de bem"" ... estamos perdidos, país das milícias, dos atiradores em escolas de fundamentalistas religiosos... vamos acabar igual ou pior que o Iraque ou Afeganistão!",2,-3,negativo
Para despistar tudo que está sendo descoberto tem que ter algo grande para canalizar a imprensa pra outros fatos,3,-1,positivo
Aí eu falo se tivesse vigilante ou o porte de arma liberado em geral para população isso não teria acontecido teríamos uma chance de revidar.,3,-3,neutro
"Tenho vergonha de um país que trata uma tragedia dessa como tanta falta de respeito com as vítimas e familiares. Querem usar a politica para justificar... Antes do presidente não avia violência, e os adolescente não tinha facilidade de utilizar uma arma... cansada dessa hipocrisia, dessa falta de amor ao próximo... Meu Deus!!! Não é o mundo que esta chato, mas sim as pessoas que estão perdendo o amor ao próximo!!! Mais amor gente... as pessoas estão seguindo caminhos errados!!! E depois culpam os outros...",3,-4,negativo
"Hooo gente hipócrita credo,antes do Bolsonaro ser presidente o Brasil e o mundo viviam em uma divina paz.
Povinho ignorante",2,-3,negativo
Aí os Bolsonaros vão dizer: se os alunos tivessem armados poderiam se defender... (risos),1,-3,negativo
Caralho tem q acontecer uma tragédia dessas para a Mídia parar de falar dessa tal de Marielle,1,-3,negativo
"Se tivessem alguém armado, isso não teria acontecido, armado vc mata ou morre desarmado só morre",1,-2,negativo
Filhotes do Bolsonaro! As bestas paramilitares tomaram conta desse país!,2,-2,neutro
"""Se as crianças estivessem armadas isso não teria acontecido"" Bolsominion",1,-1,neutro
"Campanha do desarmamento resolveu mesmo o problema, desde quando, delinquentes precisam de armas legalizadas?",2,-2,neutro
"Esse é culpa da mídia, o midiota, que assiste demais TV e se considera ""resistência"".",1,-2,negativo
Agora a esquerda vai dizer que a culpa é do bolsonaro nossa esquerdista é tudo retardado,1,-2,negativo
"Vocês me dão nojo, ao invés de mostrarem compaixão com as vítimas, ficam discutindo sobre política, culpa do governo A ou B 
Puta que pariu .... triste !",2,-4,negativo
"Vamos continuar armando o povo, porque segundo o governo, a solução é essa! Imundos 😠😠😠😠😠",1,-4,negativo
"Infelizmente, a escola pode se tornar um criadouro de assassinos e psicopatas por causa do Bullying, e toda essa atenção que a mídia dá à esses assassinos em massa, também pode servir de inspiração para gerações futuras.
Mas parece que ninguém enxerga isso. É só usar o EUA como exemplo, já li relatos de que esses psicopatas usam as informações sobre o total de vítimas dos ataque em massa anteriores, como se fosse uma espécie de ranking.",1,-4,negativo
"A matéria ainda não sabe nada sobre o atirador, sobre as vitórias nem nada. Mas a patrulha de urubus petralhas já usa o trágico incidente para fazer política. Cada vez me orgulho mais de ter votado em Bolsonaro e não ter qualquer parte com esta escória.",2,-3,negativo
Tem que fazer igual aqui nos Estados Unidos 🇺🇸 os professores são treinado e com o porte de arma para proteger os alunos e a escola de bandido e loucos kkkkkkkkkk lugar de bandido aqui é no cemitério é na bala.,2,-2,neutro
culpa do bozo que prega o ódio,1,-4,negativo
Cara vcs não sejam burros os atiradores eram menores e as armas eram ilegais oq significa q a revogação do estatuto não tem nada haver com isso,1,-2,negativo
"Violência gera violência 😔 , isso que da armar a população",3,-4,negativo
"Por isso precisamos de políticas severas contra violência, não apenas a flexibilização da POSSE de armas. Que aliás, assim como o governo tem gastado para persuadir a população pela votação favorável à reforma da previdência, deveria tbm investir para explicar a diferença de posse e porte de armas, bem como, endurecer às Leis e seus cumprimentos.
Pois a sociedade doente emocionalmente, não pode achar que irão curar as suas feridas emocionais, ceifando vidas em todos os âmbitos. 
E esse tipo de cobranças, depende de nós, cada um pressionando o Estado por políticas públicas eficazes.",3,-4,negativo
Lá vem os oportunistas colocar o Bolsonaro em tudo. Devem sonhar com o cara...,1,-2,negativo
"Cadê a galera da arminha das milícias?
🤡👉🍊🤡👉🍊🤡👉🍊",1,-2,negativo
"Lá vai os oportunistas, desonestos, culpar armas.. incrível",1,-2,negativo
Os petistas como sempre defecando pela boca,1,-1,neutro
esperando algum imbecil falar que foi culpa do bolso... esquece ja falaram,2,-3,negativo
"legaliza a arma ai, vai dar certo sim",1,-1,neutro
"Se cada aluno tivesse uma arma isso não aconteceria... Não era esse o pensamento dos minions?! Triste pela notícia, e mais triste ainda por ter um presidente que facilita o acesso às armas.",2,-3,negativo
"""Adolescentes encapuzados e armados"".... MANDA ESSAS MERDAS PRA VALA. 
Ah! Se mataram???? JOGA NO LIXO.",2,-2,neutro
9 mortos. E os atiradors se mataram. PQP,1,-4,negativo
PRESIDENTE MILICIANO ASSASSINO DE MERDA.,1,-2,negativo
Desgraçados enviado do inferno,1,-3,negativo
Político cada um pior que outro..bando de safados,1,-3,negativo
UE mais o bosta minto não quê ser iguais ao Estados Unidos taí.,1,-1,neutro
Cadê os defensores de armas?,1,-1,neutro
Mais uma moda ridícula q a gnt tá importando d fora?,1,-3,negativo
"Oooo Bolsonaro.
Fechar as fábricas de armas.
Destruir todas as armas!!!!!!",1,-3,negativo
"O Bozo só trouxe desgraça pro país, vai-te embora, coisa ruim.",1,-2,negativo
Querem liberar arma ainda na mão dessa população ignorante???? Pqp,3,-3,neutro
Nojo de alguns comentários oportunistas.,1,-1,neutro
"Nova Era. Brasil, um país miliciano.",1,-1,neutro
e vocês aí querendo incentivar mais armas além das ilegais,3,-2,positivo
MIMIMI SO ACONTECE NOS ESTADOS UNIDOS MIMIMIMIM DESARMAMENTO FUNCIONA MIMIMIMI,1,-2,negativo
"Armem mais a população, que tá pouco😔😔",3,-1,positivo
Foram usados dois Liquidificadores com a numeração raspada,1,-2,negativo
Só lembrando que o delegado do caso MARIELLE foi afastado tem caroço nese angu,1,-1,neutro
cadê os defensores retardados do porte de armas?,1,-2,negativo
E esses bandidos e covardes ainda se mataram muito triste,1,-3,negativo
3 filhos do demônio deram ❤️😂 numa notícia dessas vc vê que o ser humano não tem salvação,2,-3,negativo
Daqui a pouco vem o demente e falar Bolsonaro que fez isso,1,-3,negativo
Culpa do capitalista Bolsonaro,1,-2,negativo
Lamentável ainda tem políticos querendo libera armas,3,-3,neutro
"Ja passou do limite essa palhacada: CRIANCAS FORAM MORTASSSA E VCS FALANDO DE BOLSONARO,,PT?E COMPRAM ARMA AONDE?NA LOJA QUE NAO E..SE ASSALTAM A ANOS COM ARMAS DA ONDE?GENTE TUDO ALIENADAAAA,SE COMPRA EM FAVELAS,ESCUSAMENTE.UM OU OUTRO E PQ O PAI PODE SER DA POLICIA ..AGORA FACAM O FAVOR DE LAMENTAR DO QUE FICAR FOCANDO NO CARA..COISA CHATA E DOENTIA.SINCERAMENTE TA CHATO E VIRANDO DOENCA ISSO..",2,-3,negativo
"117 FUZIS EM UMA CASA PRONTINHO PRA IREM PRAS RUAS , DESARMAMENTO SO DESARMA GENTE DE BEM SEUS OTARIOS !",2,-2,neutro
"Putz... ah nem...

É o tempo Bozo???",1,-1,neutro
Influência do Bozo,1,-1,neutro
"O único capaz de parar um homem mau, armado, é um homem de bem, armado!",2,-2,neutro
armas ilegais nas mãos de bandidos...,1,-2,negativo
Libera ARMA BOLSOLIXO!,1,-1,neutro
Simpatizante do bozo.,1,-1,neutro
Dois adolescentes filhos puta,1,-4,negativo
"Faz a arminha do mito para liberar mais armas - 👉👉 
Pelo jeito morreu crianças, tem colocar na conta do Bolsonaro e seus idolatras",2,-1,positivo
libere a arma pro cidadão de bem. ahã,2,-1,positivo
Esses eleitores do bozo só vieram pra desgraçar o país... impressionante,1,-3,negativo
